name,DOI,publication_year,dataset_used
External Attention Assisted Multi-Phase Splenic Vascular Injury Segmentation With Limited Data,10.1109/tmi.2021.3139637,2022,Medical Decathlon
Investigating the Impact of Two Major Programming Environments on the Accuracy of Deep Learning-Based Glioma Detection from MRI Images,10.3390/diagnostics13040651,2023,Medical Decathlon
Modality specific U-Net variants for biomedical image segmentation: a survey,10.1007/s10462-022-10152-1,2022,Medical Decathlon
Cross‐Cohort Automatic Knee MRI Segmentation With Multi‐Planar U‐Nets,10.1002/jmri.27978,2021,Medical Decathlon
Few-Shot Learning by a Cascaded Framework With Shape-Constrained Pseudo Label Assessment for Whole Heart Segmentation,10.1109/tmi.2021.3053008,2021,Medical Decathlon
Model-Driven Deep Learning Method for Pancreatic Cancer Segmentation Based on Spiral-Transformation,10.1109/tmi.2021.3104460,2021,Medical Decathlon
Domain adaptation for segmentation of critical structures for prostate cancer therapy,10.1038/s41598-021-90294-4,2021,Medical Decathlon
Deep Residual Separable Convolutional Neural Network for lung tumor segmentation,10.1016/j.compbiomed.2021.105161,2021,Medical Decathlon
Self-paced and self-consistent co-training for semi-supervised image segmentation,10.1016/j.media.2021.102146,2021,Medical Decathlon
Analyzing magnetic resonance imaging data from glioma patients using deep learning,10.1016/j.compmedimag.2020.101828,2020,Medical Decathlon
Loss Weightings for Improving Imbalanced Brain Structure Segmentation Using Fully Convolutional Networks,10.3390/healthcare9080938,2021,Medical Decathlon
Transferable Visual Words: Exploiting the Semantics of Anatomical Patterns for Self-Supervised Learning,10.1109/tmi.2021.3060634,None,Medical Decathlon
BowelNet: Joint Semantic-Geometric Ensemble Learning for Bowel Segmentation from Both Partially and Fully Labeled CT Images,10.1109/tmi.2022.3225667,2022,Medical Decathlon
Fast and Low-GPU-memory abdomen CT organ segmentation: The FLARE challenge,10.1016/j.media.2022.102616,2022,Medical Decathlon
Segmenting pediatric optic pathway gliomas from MRI using deep learning,10.1016/j.compbiomed.2022.105237,2022,Medical Decathlon
Auto-DenseUNet: Searchable neural network architecture for mass segmentation in 3D automated breast ultrasound,10.1016/j.media.2022.102589,2022,Medical Decathlon
Review of Generative Adversarial Networks in mono- and cross-modal biomedical image registration,10.3389/fninf.2022.933230,2022,Medical Decathlon
Prior-aware autoencoders for lung pathology segmentation.,10.1016/j.media.2022.102491,2022,Medical Decathlon
Causality-inspired Single-source Domain Generalization for Medical Image Segmentation,10.1109/tmi.2022.3224067,2022,Medical Decathlon
Factorizer: A scalable interpretable approach to context modeling for medical image segmentation,10.1016/j.media.2022.102706,2022,Medical Decathlon
3D brain tumor segmentation using a two-stage optimal mass transport algorithm,10.1038/s41598-021-94071-1,2021,Medical Decathlon
Reinforcement learning in medical image analysis: Concepts applications challenges and future directions,10.1002/acm2.13898,2023,Medical Decathlon
Techniques and Algorithms for Hepatic Vessel Skeletonization in Medical Images: A Survey,10.3390/e24040465,None,Medical Decathlon
H-ProSeg: Hybrid ultrasound prostate segmentation based on explainability-guided mathematical model,10.1016/j.cmpb.2022.106752,2022,Medical Decathlon
Accurate segmentation of neonatal brain MRI with deep learning,10.3389/fninf.2022.1006532,2022,Medical Decathlon
CrossMoDA 2021 challenge: Benchmark of cross-modality domain adaptation techniques for vestibular schwannoma and cochlea segmentation,10.1016/j.media.2022.102628,2022,Medical Decathlon
Evaluation of multislice inputs to convolutional neural networks for medical image segmentation,10.1002/mp.14391,2020,Medical Decathlon
Decision Support System for Liver Lesion Segmentation Based on Advanced Convolutional Neural Network Architectures,10.3390/bioengineering9090467,2022,Medical Decathlon
Cortical lesions central vein sign and paramagnetic rim lesions in multiple sclerosis: Emerging machine learning techniques and future avenues,10.1016/j.nicl.2022.103205,None,Medical Decathlon
Anatomy-aided deep learning for medical image segmentation: a review,10.1088/1361-6560/abfbf4,2021,Medical Decathlon
Transforming medical imaging with Transformers? A comparative review of key properties current progresses and future perspectives,10.1016/j.media.2023.102762,2023,Medical Decathlon
A comprehensive survey of deep learning research on medical image analysis with focus on transfer learning,10.1016/j.clinimag.2022.11.003,None,Medical Decathlon
Deep reinforcement learning in medical imaging: A literature review,10.1016/j.media.2021.102193,2021,Medical Decathlon
Robust deep learning-based semantic organ segmentation in hyperspectral images,10.1016/j.media.2022.102488,2022,Medical Decathlon
Brain Tumor Diagnosis Using Machine Learning Convolutional Neural Networks Capsule Neural Networks and Vision Transformers Applied to MRI: A Survey,10.3390/jimaging8080205,2022,Medical Decathlon
Deep learning for image-based liver analysis — A comprehensive review focusing on malignant lesions,10.1016/j.artmed.2022.102331,2022,Medical Decathlon
AutoML Segmentation for 3D Medical Image Data: Contribution to the MSD  Challenge 2018,10.48550/arxiv.2005.09978,2020,Medical Decathlon
Recent advancement in cancer diagnosis using machine learning and deep learning techniques: A comprehensive review,10.1016/j.compbiomed.2022.105580,2022,Medical Decathlon
Towards Robust General Medical Image Segmentation,10.48550/arxiv.2107.04263,2021,Medical Decathlon
How precise are performance estimates for typical medical image  segmentation tasks?,10.48550/arxiv.2210.14677,2022,Medical Decathlon
ROG for biomedical semantic segmentation of lung cancer tumors,10.1109/ci-ibbi54220.2021.9626056,2021,Medical Decathlon
U-Net vs. TransUNet: Performance Comparison in Medical Image Segmentation,10.1007/978-3-031-24985-3_16,2023,Medical Decathlon
Towards Robust General Medical Image Segmentation,10.1007/978-3-030-87199-4_1,2021,Medical Decathlon
-UNet++: A Data-Driven Neural Network Architecture for Medical Image Segmentation,10.1007/978-3-030-60548-3_1,2020,Medical Decathlon
Dynamic Linear Transformer for 3D Biomedical Image Segmentation,10.48550/arxiv.2206.00771,2022,Medical Decathlon
Scheduling Techniques for Liver Segmentation: ReduceLRonPlateau Vs  OneCycleLR,10.48550/arxiv.2202.06373,2022,Medical Decathlon
Scheduling Techniques for Liver Segmentation: ReduceLRonPlateau vs OneCycleLR,10.1007/978-3-031-08277-1_17,2022,Medical Decathlon
Less Is More: A Comparison of Active Learning Strategies for 3D Medical  Image Segmentation,10.48550/arxiv.2207.00845,2022,Medical Decathlon
Implicit U-Net for volumetric medical image segmentation,10.48550/arxiv.2206.15217,2022,Medical Decathlon
Implicit U-Net for Volumetric Medical Image Segmentation,10.1007/978-3-031-12053-4_29,2022,Medical Decathlon
Deep Attention-based Seminal Segmentation: A Practical Deep Learning Framework for Accurate Segmentation of the Hippocampus from Magnetic Resonance Images,10.1109/nss/mic44867.2021.9875838,2021,Medical Decathlon
3D U-Net Based Semantic Segmentation of Kidneys and Renal Masses on Contrast-Enhanced CT,10.1007/978-3-030-98385-7_19,2022,Medical Decathlon
Adam Optimized Deep Learning Model for Segmenting ROI Region in Medical Imaging,10.1007/978-3-030-85990-9_54,2021,Medical Decathlon
Class center attention network with spatial adaption for enhancing hepatic segments classification with low-visibility vascular,10.1016/j.displa.2022.102151,2022,Medical Decathlon
UNetFormer: A Unified Vision Transformer Model and Pre-Training  Framework for 3D Medical Image Segmentation,10.48550/arxiv.2204.00631,2022,Medical Decathlon
Frequency Disentangled Learning for Segmentation of Midbrain Structures  from Quantitative Susceptibility Mapping Data,,2023,Medical Decathlon
Detection and Segmentation of Pancreas using Morphological Snakes and  Deep Convolutional Neural Networks,,2023,Medical Decathlon
A Robust Volumetric Transformer for Accurate 3D Tumor Segmentation,10.1007/978-3-031-16443-9_16,2022,Medical Decathlon
The Medical Segmentation Decathlon,10.48550/arxiv.2106.05735,2021,Medical Decathlon
HyperSegNAS: Bridging One-Shot Neural Architecture Search with 3D Medical Image Segmentation using HyperNet,10.1109/cvpr52688.2022.02008,2022,Medical Decathlon
HyperSegNAS: Bridging One-Shot Neural Architecture Search with 3D  Medical Image Segmentation using HyperNet,10.48550/arxiv.2112.10652,2021,Medical Decathlon
Heed the Noise in Performance Evaluations in Neural Architecture Search,10.48550/arxiv.2202.02078,2022,Medical Decathlon
Brain Tumor Segmentation using 3D U-Net with Hyperparameter Optimization,10.1109/niles53778.2021.9600556,2021,Medical Decathlon
A Robust Volumetric Transformer for Accurate 3D Tumor Segmentation,10.48550/arxiv.2111.13300,2021,Medical Decathlon
An overview of abdominal segmentation methods using General Adversarial Network (GAN),10.1117/12.2660662,2022,Medical Decathlon
Transforming the Interactive Segmentation for Medical Imaging,10.48550/arxiv.2208.09592,2022,Medical Decathlon
Transforming the Interactive Segmentation for Medical Imaging,10.1007/978-3-031-16440-8_67,2022,Medical Decathlon
Learned snakes for 3D image segmentation,10.1016/j.sigpro.2021.108013,2021,Medical Decathlon
Fully Automated Spleen Segmentation in Patients using Convolutional Neural Network on CT Images,10.1109/i-smac55078.2022.9987387,2022,Medical Decathlon
Verifiable and Energy Efficient Medical Image Analysis with Quantised Self-attentive Deep Neural Networks,10.1007/978-3-031-18523-6_17,2022,Medical Decathlon
Integrating Residual Dense and Inception Blocks into the nnUNet,10.1109/cbms55023.2022.00045,2022,Medical Decathlon
The Power of Proxy Data and Proxy Networks for Hyper-parameter Optimization in Medical Image Segmentation,10.1007/978-3-030-87199-4_43,2021,Medical Decathlon
Pancreatic Carcinoma Detection with Publicly available Radiological Images: A Systematic Analysis,10.1109/icrito56286.2022.9964991,2022,Medical Decathlon
Verifiable and Energy Efficient Medical Image Analysis with Quantised  Self-attentive Deep Neural Networks,10.48550/arxiv.2209.15287,2022,Medical Decathlon
Fully Test-Time Adaptation for Image Segmentation,10.1007/978-3-030-87199-4_24,2021,Medical Decathlon
The Power of Proxy Data and Proxy Networks for Hyper-Parameter  Optimization in Medical Image Segmentation,10.48550/arxiv.2107.05471,2021,Medical Decathlon
PO-1696 Clinical commissioning a synchrotron-based proton therapy system,10.1016/s0167-8140(21)08147-0,2021,Medical Decathlon
ImplicitAtlas: Learning Deformable Shape Templates in Medical Imaging,10.1109/cvpr52688.2022.01540,2022,Medical Decathlon
3D Semi-Supervised Learning with Uncertainty-Aware Multi-View Co-Training,10.1109/wacv45572.2020.9093608,2020,Medical Decathlon
Self-Supervised Pre-Training of Swin Transformers for 3D Medical Image Analysis,10.1109/cvpr52688.2022.02007,2022,Medical Decathlon
DiNTS: Differentiable Neural Network Topology Search for 3D Medical Image Segmentation,10.1109/cvpr46437.2021.00578,2021,Medical Decathlon
DiNTS: Differentiable Neural Network Topology Search for 3D Medical  Image Segmentation,10.48550/arxiv.2103.15954,2021,Medical Decathlon
Deep Learning Meets Radiomics For End-To-End Brain Tumor MRI Analysis,10.1109/icip46576.2022.9897847,2022,Medical Decathlon
Implementation of a Modified U-Net for Medical Image Segmentation on Edge Devices,10.1109/tcsii.2022.3181132,2022,Medical Decathlon
Split-U-Net: Preventing Data Leakage in Split Learning for Collaborative  Multi-Modal Brain Tumor Segmentation,10.48550/arxiv.2208.10553,2022,Medical Decathlon
Implementation of a Modified U-Net for Medical Image Segmentation on  Edge Devices,10.48550/arxiv.2206.02358,2022,Medical Decathlon
Split-U-Net: Preventing Data Leakage in Split Learning for Collaborative Multi-modal Brain Tumor Segmentation,10.1007/978-3-031-18523-6_5,2022,Medical Decathlon
DeepEdit: Deep Editable Learning for Interactive Segmentation of 3D Medical Images,10.1007/978-3-031-17027-0_2,2022,Medical Decathlon
Distance-based detection of out-of-distribution silent failures for  Covid-19 lung lesion segmentation,10.48550/arxiv.2208.03217,2022,Medical Decathlon
PO-1697 Gradient-based neuroevolution of augmenting topologies for compact low compute deep ANN search,10.1016/s0167-8140(21)08148-2,2021,Medical Decathlon
A clinically motivated self-supervised approach for content-based image  retrieval of CT liver images,10.48550/arxiv.2207.04812,2022,Medical Decathlon
A Novel Approach Based on Region Growing Algorithm for Liver and Spleen Segmentation from CT Scans,10.1007/978-3-030-60799-9_35,2020,Medical Decathlon
A Content-Driven Architecture for Medical Image Segmentation,10.1145/3442555.3442570,2020,Medical Decathlon
MONAI: An open-source framework for deep learning in healthcare,10.48550/arxiv.2211.02701,2022,Medical Decathlon
The hidden label-marginal biases of segmentation losses,10.48550/arxiv.2104.08717,2021,Medical Decathlon
PGD-UNet: A Position-Guided Deformable Network for Simultaneous Segmentation of Organs and Tumors,10.1109/ijcnn48605.2020.9206944,2020,Medical Decathlon
PGD-UNet: A Position-Guided Deformable Network for Simultaneous  Segmentation of Organs and Tumors,10.48550/arxiv.2007.01001,2020,Medical Decathlon
UMRFormer-net: a three-dimensional U-shaped pancreas segmentation method based on a double-layer bridged transformer network,10.21037/qims-22-544,2023,Medical Decathlon
Uncertainty-aware multi-view co-training for semi-supervised medical  image segmentation and domain adaptation,10.48550/arxiv.2006.16806,2020,Medical Decathlon
Self-Supervised Pre-Training of Swin Transformers for 3D Medical Image  Analysis,10.48550/arxiv.2111.14791,2021,Medical Decathlon
Reducing CNN Textural Bias With k-Space Artifacts Improves Robustness,10.1109/access.2022.3179844,2022,Medical Decathlon
Effect of the output activation function on the probabilities and errors  in medical image segmentation,10.48550/arxiv.2109.00903,2021,Medical Decathlon
